157_D3_24196_D3_1, 802126.6875  , 461212.28125 
157_D3_24194_D3_1, 802126.6875  , 461082.84375 
157_D3_24192_D3_1, 802126.0625  , 460959.375   
157_D3_24193_D3_1, 802128.4375  , 460814.3125  
157_D3_24191_D3_1, 802129.0625  , 460696.375   
157_D3_24189_D3_1, 802130       , 460590.4375  
157_D3_24190_D3_1, 802130.1875  , 460479.0625  
157_D3_10250_D3_1, 802129.1875  , 460367.1875  
157_D3_24187_D3_1, 802133.5625  , 460143.28125 
157_D3_24188_D3_1, 802135.3125  , 459910.125   
157_D3_10530_D3_1, 802136.0625  , 459770.4375  
157_D3_24185_D3_1, 802136.4375  , 459631       
157_D3_24186_D3_1, 802137.875   , 459489.5     
157_D3_24184_D3_1, 802138.75    , 459374.21875 
157_D3_24183_D3_1, 802138.6875  , 459235.1875  
157_D3_24181_D3_1, 802142.625   , 459072.25    
157_D3_24182_D3_1, 802145.1875  , 458966.90625 
157_D3_10230_D3_1, 802405.1875  , 461310.1875  
157_D3_10249_D3_1, 802405.0625  , 461127.34375 
157_D3_17055_D3_1, 802407.125   , 461060.71875 
157_D3_10279_D3_1, 811924.6875  , 470695.0625  
157_D3_10284_D3_1, 812236.3125  , 471228.65625 
157_D3_10285_D3_1, 811922.8125  , 471229.375   
157_D3_10286_D3_1, 811650.8125  , 471234.65625 
157_D3_10287_D3_1, 812696.125   , 472018.625   
157_D3_10288_D3_1, 812973.25    , 471957.46875 
159_D3_11223_D3_1, 813015.875   , 471957.6875  
157_D3_10343_D3_1, 812489.25    , 472014.96875 
157_D3_10344_D3_1, 812032       , 472015.03125 
157_D3_10342_D3_1, 811676       , 472009.9375  
157_D3_10306_D3_1, 811367.0625  , 472011.625   
157_D3_10305_D3_1, 810967.625   , 472013.78125 
157_D3_11921_D3_1, 810939.625   , 471568.15625 
157_D3_11922_D3_1, 810944.125   , 471181.125   
157_D3_32234_D3_1, 810841.0625  , 471570       
157_D3_32235_D3_1, 810602.1875  , 471572.125   
157_D3_36711_D3_1, 812966.25    , 472472.53125 
157_D3_36714_D3_1, 814032.8125  , 474286.21875 
157_D3_10334_D3_1, 814010       , 474327.34375 
157_D3_10335_D3_1, 814194.125   , 476782.5     
157_D3_10290_D3_1, 814288       , 476605.5625  
157_D3_10291_D3_1, 814457.25    , 477171.1875  
151_D3_633, 814457.25    , 477171.1875  
157_D3_10292_D3_1, 814489.375   , 477260.125   
157_D3_10301_D3_1, 815702.8125  , 477550.84375 
157_D3_10302_D3_1, 817118.5     , 478813.34375 
157_D3_10303_D3_1, 817693.375   , 479356.8125  
157_D3_10304_D3_1, 818200.0625  , 479841.53125 
157_D3_10312_D3_1, 817989.375   , 479904.25    
157_D3_24495_D3_1, 818375.8125  , 480007.15625 
157_D3_24494_D3_1, 817163.5625  , 480085.03125 
157_D3_24496_D3_1, 816958.6875  , 480308.78125 
160_D3_36068_D3_1, 816965.375   , 480282.78125 
157_D3_25903_D3_1, 818682.625   , 480292.8125  
154_D3_312, 818682.625   , 480292.8125  
157_D3_25904_D3_1, 826416.25    , 487577.46875 
157_D3_10321_D3_2, 827426.5     , 488536.65625 
157_D3_10321_D3_3, 830362.8125  , 491166.53125 
157_D3_10322_D3_1, 841736.875   , 502389.6875  
157_D3_10270_D3_1, 839623.6875  , 505825.09375 
157_D3_9987_D3_1, 839286.25    , 506373.78125 
157_D3_9988_D3_1, 838866.5     , 506616.34375 
157_D3_10315_D3_1, 843180.0625  , 502274.9375  
157_D3_10316_D3_1, 842291.875   , 502957.1875  
157_D3_17129_D3_1, 826417       , 487577.4375  
154_D3_541, 826417       , 487577.4375  
157_D3_17130_D3_1, 827679.25    , 487749.375   
157_D3_10171_D3_1, 827742.0625  , 487756.6875  
157_D3_10172_D3_1, 832031.1875  , 489381.09375 
157_D3_10320_D3_1, 840339.6875  , 490278.75    
157_D3_10319_D3_1, 847276.8125  , 490636.875   
157_D3_10318_D3_2, 847511.25    , 490652.21875 
157_D3_10314_D3_3, 847566.4375  , 490617.34375 
157_D3_29478_D3_1, 849815.5625  , 490294.875   
157_D3_29479_D3_1, 851918.3125  , 490067.6875  
157_D3_28436_D3_1, 853291.25    , 490444.03125 
157_D3_10317_D3_2, 857672.0625  , 491668.3125  
157_D3_29480_D3_3, 858457.25    , 491888.1875  
157_D3_29481_D3_2, 865528.0625  , 493249.75    
157_D3_29711_D3_3, 867688.5625  , 493210.9375  
157_D3_32604_D3_1, 849712.75    , 493732.28125 
157_D3_10313_D3_1, 827432.875   , 487565.09375 
157_D3_10293_D3_1, 817436.25    , 478445.46875 
154_D3_102, 817436.25    , 478445.46875 
157_D3_10294_D3_1, 817698.25    , 478381.71875 
157_D3_10295_D3_1, 817977.0625  , 478328.625   
157_D3_10296_D3_1, 817203.6875  , 477747.46875 
157_D3_10176_D3_1, 817779.875   , 476984.0625  
157_D3_10177_D3_1, 818715.125   , 476645.125   
157_D3_10174_D3_1, 818722.5     , 476339.9375  
157_D3_10175_D3_1, 818731.125   , 475937.8125  
157_D3_10299_D3_1, 819094.3125  , 475943.875   
157_D3_10300_D3_1, 818232.8125  , 475272.375   
157_D3_10298_D3_1, 818760.8125  , 476649.40625 
157_D3_32561_D3_1, 801151.75    , 457546.21875 
157_D3_10407_D3_1, 801153.875   , 457259.28125 
157_D3_32591_D3_1, 801154.4375  , 457137.53125 
157_D3_32592_D3_1, 801152.875   , 457043.34375 
157_D3_32593_D3_1, 801155.9375  , 456910.46875 
157_D3_32594_D3_1, 801157.75    , 456762.03125 
157_D3_32595_D3_1, 801156.5625  , 456565.15625 
157_D3_32596_D3_1, 801156.375   , 456438.28125 
157_D3_32597_D3_1, 801158.25    , 456275.3125  
157_D3_32598_D3_1, 801166.5     , 456125.1875  
157_D3_34171_D3_1, 801162.375   , 455885.25    
157_D3_34172_D3_1, 801169.875   , 455784.5625  
159_D3_34551_D3_1, 801169.875   , 455784.5625  
157_D3_34172_D3_2, 801171.6875  , 455689.875   
157_D3_9903_D3_1, 801167.1875  , 455590.71875 
157_D3_37137_D3_1, 801152.0625  , 458310.8125  
157_D3_32554_D3_1, 800990.75    , 458311.0625  
157_D3_32555_D3_1, 800768.1875  , 458308.53125 
157_D3_9930_D3_1, 800768.8125  , 458191.125   
157_D3_10408_D3_1, 800769.75    , 458386.125   
157_D3_10408_D3_2, 800768.0625  , 458517.25    
157_D3_10409_D3_1, 800765.1875  , 458619.71875 
157_D3_10409_D3_2, 800765.125   , 458788.375   
157_D3_37130_D3_1, 800598.6875  , 458301.6875  
157_D3_37131_D3_1, 800502.6875  , 458300.53125 
157_D3_9932_D3_1, 800503.125   , 458298.59375 
157_D3_9941_D3_1, 800331.375   , 458300       
157_D3_33595_D3_1, 800292.25    , 458299.875   
157_D3_33593_D3_1, 800292.375   , 458247.5     
157_D3_33594_D3_1, 800292.375   , 458242.5     
155_D3_2397, 800292.375   , 458242.5     
158_D3_28497_D3_1, 800292.3125  , 458188.03125 
157_D3_33596_D3_1, 800180.6875  , 458301.65625 
157_D3_9943_D3_1, 800060.9375  , 458301.46875 
157_D3_10410_D3_1, 800062.375   , 458170.625   
157_D3_9983_D3_1, 800065.4375  , 458095.71875 
157_D3_9984_D3_1, 800063.375   , 458065.5625  
158_D3_2263_D3_2, 800063.5625  , 458065.46875 
157_D3_75994_D3_2, 800060.8125  , 458052.21875 
155_D3_20709, 800060.8125  , 458052.21875 
158_D3_98222_D3_1, 800059.875   , 458046.59375 
151_D3_59538-B, 800059.875   , 458046.59375 
158_D3_98218_D3_2, 800058.375   , 458046.59375 
158_D3_98215_D3_1, 800058.375   , 458045.59375 
158_D3_98216_D3_1, 800058.375   , 458044.59375 
158_D3_98217_D3_1, 800058.375   , 458043.59375 
158_D3_98221_D3_2, 800059.875   , 458043.59375 
151_D3_59535-B, 800059.875   , 458043.59375 
158_D3_31995_D3_7, 799926.8125  , 457555.09375 
151_D3_12608, 799926.8125  , 457555.09375 
158_D3_31989_D3_1, 799923.8125  , 457555.0625  
158_D3_31986_D3_1, 799923.8125  , 457552.5625  
158_D3_31988_D3_1, 799923.8125  , 457550.0625  
158_D3_31992_D3_1, 799926.8125  , 457550.09375 
151_D3_12606, 799926.8125  , 457550.09375 
158_D3_31998_D3_1, 799832       , 457159.5     
151_D3_11742, 799832       , 457159.5     
158_D3_30779_D3_1, 799829       , 457157.84375 
158_D3_30777_D3_1, 799829       , 457156.15625 
158_D3_30775_D3_1, 799832       , 457156.15625 
151_D3_626, 799832       , 457156.15625 
158_D3_2267_D3_1, 799986.5     , 457147.53125 
158_D3_30780_D3_1, 799832       , 457154.5     
151_D3_11744, 799832       , 457154.5     
158_D3_31941_D3_1, 799768.3125  , 456869.71875 
151_D3_12698, 799768.3125  , 456869.71875 
158_D3_31942_D3_1, 799765       , 456869.71875 
158_D3_31943_D3_2, 799765       , 456868.03125 
158_D3_31939_D3_1, 799768.3125  , 456868.03125 
151_D3_627, 799768.3125  , 456868.03125 
158_D3_123576_D3_4, 800121.75    , 456821.40625 
158_D3_31943_D3_1, 799768.5     , 456866.28125 
158_D3_31944_D3_1, 799768.25    , 456871.46875 
151_D3_12697, 799768.25    , 456871.46875 
158_D3_6792_D3_1, 799724.0625  , 456749.21875 
158_D3_30778_D3_1, 799832       , 457157.84375 
151_D3_11743, 799832       , 457157.84375 
158_D3_30781_D3_1, 800198.5     , 457299.28125 
158_D3_31999_D3_1, 799926.8125  , 457552.5625  
151_D3_12607, 799926.8125  , 457552.5625  
158_D3_32000_D3_1, 800014.75    , 457553.625   
157_D3_10415_D3_1, 799994.875   , 458307.84375 
157_D3_37132_D3_1, 799805.0625  , 458302.5     
157_D3_37133_D3_1, 799647       , 458304.21875 
157_D3_30248_D3_1, 799307       , 458311.28125 
157_D3_32733_D3_1, 799264.8125  , 458311.1875  
155_D3_198, 818760.8125  , 476649.40625 
158_D3_2272_D3_1, 819181.9375  , 476912.96875 
157_D3_10297_D3_1, 817036       , 477622.3125  
157_D3_10307_D3_1, 819571.5     , 478033.1875  
157_D3_16980_D3_1, 819566.5625  , 478035.90625 
155_D3_199, 819566.5625  , 478035.90625 
158_D3_2273_D3_1, 819571.375   , 478366.8125  
157_D3_17034_D3_1, 821444.625   , 477684.9375  
157_D3_17033_D3_1, 821526.1875  , 478242.65625 
157_D3_17035_D3_1, 822602.125   , 477469.46875 
157_D3_10170_D3_1, 822632.5625  , 475678.21875 
157_D3_10173_D3_1, 822638.125   , 475308.875   
157_D3_10169_D3_1, 823834.0625  , 474657.6875  
157_D3_10309_D3_1, 823839.4375  , 474213.96875 
157_D3_32482_D3_1, 824693.5625  , 474701.28125 
157_D3_32483_D3_2, 826477.5     , 476015.15625 
157_D3_89214_D3_2, 826204       , 475165       
157_D3_32483_D3_3, 826739.875   , 476056.15625 
157_D3_10310_D3_1, 826810.9375  , 476806.21875 
157_D3_27317_D3_1, 827940.25    , 476015.1875  
157_D3_27316_D3_1, 827936.8125  , 476639.1875  
157_D3_27319_D3_1, 827927.1875  , 476983.65625 
157_D3_27320_D3_1, 827916.1875  , 477338.6875  
157_D3_27321_D3_1, 828148.0625  , 477699.375   
157_D3_27322_D3_1, 828366.3125  , 478059.625   
157_D3_27323_D3_1, 828538.5625  , 478342.96875 
157_D3_27324_D3_1, 828783.5     , 478741.90625 
157_D3_27318_D3_1, 830392.75    , 475471.1875  
157_D3_10168_D3_1, 831117.0625  , 476298.375   
157_D3_10308_D3_1, 824119       , 477087.5     
157_D3_27619_D3_1, 823326.25    , 478654.78125 
157_D3_27618_D3_1, 825099.5625  , 478904.96875 
157_D3_27620_D3_1, 823714.375   , 479104.625   
157_D3_10311_D3_1, 823087.6875  , 483362.25    
157_D3_27697_D3_1, 817399       , 478163.09375 
157_D3_27698_D3_1, 817153       , 477980       
157_D3_10180_D3_1, 816956.6875  , 477826.0625  
157_D3_10179_D3_1, 816725.6875  , 477645.875   
157_D3_10178_D3_1, 816373.6875  , 477375       
157_D3_10519_D3_1, 814318.1875  , 477259.4375  
157_D3_10540_D3_1, 812633.25    , 470681.8125  
157_D3_10283_D3_1, 814679.75    , 474682.6875  
157_D3_10326_D3_1, 814608.5     , 470688.375   
157_D3_10184_D3_1, 816022.5     , 470684.46875 
157_D3_10185_D3_1, 816167.5     , 470687.03125 
157_D3_10280_D3_1, 816187.75    , 469323.53125 
157_D3_10281_D3_1, 816149.6875  , 471957.40625 
157_D3_10183_D3_1, 816269.1875  , 472355.25    
157_D3_10421_D3_1, 816270.5625  , 472537.75    
157_D3_10271_D3_1, 816260.875   , 473151.4375  
157_D3_10182_D3_1, 816241.1875  , 473617.46875 
157_D3_10181_D3_1, 816140.375   , 474061.1875  
157_D3_30246_D3_1, 816141.0625  , 474066.125   
155_D3_1165, 816141.0625  , 474066.125   
158_D3_21102_D3_1, 816158.1875  , 474194.03125 
158_D3_8488_D3_4, 816153       , 474573.03125 
151_D3_60303-B, 816153       , 474573.03125 
158_D3_98567_D3_2, 816153       , 474571.53125 
158_D3_98569_D3_1, 816152.375   , 474571.53125 
158_D3_98570_D3_1, 816151.8125  , 474571.53125 
158_D3_98571_D3_1, 816151.1875  , 474571.53125 
158_D3_98568_D3_2, 816151.1875  , 474573.03125 
151_D3_60306-B, 816151.1875  , 474573.03125 
158_D3_2276_D3_3, 817147.6875  , 474341.71875 
151_D3_636, 817147.6875  , 474341.71875 
158_D3_2277_D3_1, 817435.875   , 474358.4375  
158_D3_2278_D3_1, 817753.9375  , 474288.125   
151_D3_637, 817753.9375  , 474288.125   
158_D3_2279_D3_1, 817812.9375  , 473923.5     
158_D3_2280_D3_1, 817625.6875  , 473627.4375  
158_D3_7004_D3_1, 817082.75    , 474670.9375  
157_D3_10282_D3_1, 816150.375   , 471986.09375 
157_D3_10186_D3_1, 814892.3125  , 469322.625   
157_D3_10187_D3_1, 814833.6875  , 468001.625   
157_D3_10323_D3_1, 814367.5625  , 468003.46875 
157_D3_10192_D3_1, 738714.125   , 446230.375   
157_D3_10193_D3_1, 738542.125   , 443263.90625 
157_D3_10188_D3_1, 747659.125   , 448371.34375 
157_D3_10435_D3_1, 747660.25    , 448004.4375  
157_D3_10436_D3_1, 747661.875   , 447270.5625  
157_D3_10434_D3_1, 748000.875   , 446975.375   
157_D3_10189_D3_1, 748118.3125  , 447383.375   
157_D3_10190_D3_1, 748985.0625  , 446316       
158_D3_121157_D3_4, 749127.25    , 446315.25    
151_D3_77990-B, 749127.25    , 446315.25    
158_D3_121151_D3_2, 749127.25    , 446313.75    
158_D3_121154_D3_1, 749127.875   , 446313.71875 
158_D3_121156_D3_2, 749127.875   , 446315.21875 
151_D3_77989-B, 749127.875   , 446315.21875 
158_D3_121159_D3_3, 748823.0625  , 446669.9375  
158_D3_121153_D3_1, 749128.4375  , 446313.71875 
158_D3_121152_D3_1, 749129.0625  , 446313.71875 
158_D3_121150_D3_2, 749129.0625  , 446315.21875 
151_D3_77987-B, 749129.0625  , 446315.21875 
158_D3_121158_D3_2, 749382.125   , 446318.125   
157_D3_10167_D3_1, 749215.3125  , 449031.625   
157_D3_10437_D3_1, 748949.6875  , 449589.875   
157_D3_10438_D3_1, 748983.3125  , 449786.34375 
157_D3_10158_D3_1, 758235.4375  , 450644.5625  
157_D3_10441_D3_1, 758237.875   , 449957.4375  
157_D3_10442_D3_1, 758234.375   , 449746.34375 
157_D3_10114_D3_1, 762166.9375  , 450672.65625 
157_D3_10159_D3_1, 762170.375   , 450363.5625  
157_D3_10191_D3_1, 762155.625   , 450046.96875 
157_D3_10123_D3_1, 761531       , 450054       
157_D3_10124_D3_1, 762177.9375  , 449493.375   
157_D3_10113_D3_1, 763446.625   , 450673.3125  
157_D3_10444_D3_1, 763447.8125  , 450220.9375  
157_D3_10445_D3_1, 763446.4375  , 449715.09375 
157_D3_10446_D3_1, 763450.1875  , 449292.53125 
157_D3_10447_D3_1, 763454.9375  , 447742.09375 
157_D3_10121_D3_1, 763108.9375  , 447740.15625 
157_D3_10122_D3_1, 762760.9375  , 446447.3125  
157_D3_10110_D3_1, 768785.0625  , 450667.375   
157_D3_10111_D3_1, 768784.6875  , 450402.34375 
154_D3_479, 768784.6875  , 450402.34375 
157_D3_10448_D3_1, 768783.8125  , 450199.34375 
157_D3_10449_D3_1, 768783.3125  , 446732.46875 
157_D3_10152_D3_1, 768783.3125  , 446732.46875 
155_D3_200, 768783.3125  , 446732.46875 
157_D3_10155_D3_1, 767506.75    , 446734.6875  
157_D3_10156_D3_1, 767092.5     , 446732.4375  
157_D3_10153_D3_1, 768795.5625  , 440102.71875 
157_D3_10154_D3_1, 768792.9375  , 439967.65625 
157_D3_10163_D3_1, 768530.9375  , 439968.3125  
157_D3_10443_D3_1, 768810.5     , 436186.375   
157_D3_11924_D3_1, 768807.8125  , 434846.5     
157_D3_11923_D3_1, 766497.8125  , 434851.1875  
157_D3_11925_D3_1, 766107.0625  , 429543.4375  
157_D3_25611_D3_1, 779431.9375  , 438674.09375 
157_D3_25612_D3_1, 779068.875   , 437484.5625  
158_D3_8198_D3_1, 768311.125   , 440129.6875  
157_D3_10109_D3_1, 768780.8125  , 451401.3125  
158_D3_2261_D3_1, 769236.125   , 451189.625   
157_D3_27414_D3_1, 779731.375   , 458660.15625 
157_D3_27411_D3_1, 779729       , 458221.5625  
157_D3_27412_D3_1, 779720.9375  , 457293.625   
157_D3_10119_D3_1, 779720.0625  , 457090.21875 
158_D3_2755_D3_1, 779528.4375  , 457093.0625  
157_D3_10462_D3_1, 783365.875   , 458673.5     
157_D3_10460_D3_1, 783363.875   , 458370.15625 
157_D3_10461_D3_1, 783364.9375  , 458237.0625  
157_D3_10067_D3_1, 783365       , 458197.84375 
157_D3_10068_D3_1, 783104.6875  , 458233.34375 
157_D3_10063_D3_1, 784728.125   , 458879.21875 
157_D3_10465_D3_1, 784611.9375  , 458999.75    
157_D3_10466_D3_1, 784475.9375  , 459141       
157_D3_10471_D3_1, 786364.625   , 461280.125   
158_D3_2259_D3_1, 786358.375   , 461121.53125 
157_D3_32477_D3_1, 787342.75    , 461278.71875 
157_D3_34695_D3_1, 787319.9375  , 461691.25    
157_D3_34696_D3_1, 787136       , 461690.75    
157_D3_10053_D3_1, 787674.125   , 461264.90625 
157_D3_10086_D3_1, 787677.9375  , 461760.03125 
157_D3_10087_D3_1, 787677.0625  , 461880.125   
157_D3_10091_D3_1, 787999.6875  , 461267       
157_D3_10089_D3_1, 788008.625   , 461507.59375 
157_D3_10090_D3_1, 788006.0625  , 461721.09375 
157_D3_10088_D3_1, 788001.5     , 462102.65625 
157_D3_10010_D3_1, 787904.875   , 462100.84375 
157_D3_10011_D3_1, 787997.75    , 462273.21875 
157_D3_10141_D3_1, 790972.8125  , 461353.46875 
157_D3_10139_D3_1, 790960.5625  , 461197.75    
157_D3_10142_D3_1, 790961.3125  , 460942.46875 
157_D3_10143_D3_1, 790961.5     , 460829.625   
157_D3_10144_D3_1, 790958.4375  , 460668.40625 
157_D3_10000_D3_1, 789950.5625  , 462621.28125 
157_D3_10493_D3_1, 790122.25    , 462623.15625 
157_D3_10494_D3_1, 790299.9375  , 462624.15625 
157_D3_10497_D3_1, 790635.375   , 462628.65625 
157_D3_10498_D3_1, 790839.25    , 462640.90625 
157_D3_10499_D3_1, 791253       , 462644.25    
157_D3_9996_D3_1, 789956.0625  , 461957.53125 
157_D3_10130_D3_1, 790052.8125  , 461962.40625 
157_D3_10131_D3_1, 790535.75    , 461974.78125 
157_D3_10132_D3_1, 790523.4375  , 462222.21875 
157_D3_10133_D3_1, 790660.3125  , 461976.84375 
157_D3_10134_D3_1, 790803       , 461980.53125 
157_D3_10135_D3_1, 791059       , 462246.09375 
157_D3_9995_D3_1, 789957.875   , 461661.53125 
157_D3_10495_D3_1, 790230.4375  , 461662.375   
157_D3_10496_D3_1, 790626.625   , 461660.21875 
157_D3_9994_D3_1, 789960.125   , 461352.53125 
157_D3_10006_D3_1, 789957.9375  , 461285.5     
157_D3_19923_D3_1, 789965       , 461106.78125 
157_D3_10007_D3_1, 789776.4375  , 461283.75    
154_D3_101, 789776.4375  , 461283.75    
157_D3_10481_D3_1, 789410.0625  , 461284.09375 
157_D3_10482_D3_1, 789171.3125  , 461279.125   
157_D3_10480_D3_1, 789146.0625  , 461277.78125 
157_D3_10008_D3_1, 789144.6875  , 461142.3125  
157_D3_10478_D3_1, 788970       , 461275.78125 
157_D3_10479_D3_1, 788807.5625  , 461275.9375  
157_D3_10477_D3_1, 788681.9375  , 461273.65625 
157_D3_10009_D3_1, 788674       , 461568.03125 
157_D3_10475_D3_1, 788551.0625  , 461271.25    
157_D3_10476_D3_1, 788394.5     , 461271.15625 
157_D3_10474_D3_1, 788239.9375  , 461269.96875 
157_D3_10473_D3_1, 788108.4375  , 461270.78125 
157_D3_10054_D3_1, 787387.875   , 461278.6875  
157_D3_10472_D3_1, 787380.375   , 460787.875   
157_D3_29255_D3_1, 787371.875   , 460436.3125  
157_D3_29253_D3_1, 788073.8125  , 460437.8125  
157_D3_29254_D3_1, 788255.25    , 460437.8125  
157_D3_40353_D3_1, 787373.375   , 460356.53125 
157_D3_40354_D3_1, 787366.25    , 459979.1875  
157_D3_10055_D3_1, 787365.375   , 459924.0625  
157_D3_10056_D3_1, 787887.8125  , 459973.4375  
157_D3_32478_D3_1, 786933.125   , 461279.15625 
157_D3_10469_D3_1, 786221.625   , 461281.09375 
157_D3_10470_D3_1, 786012.25    , 461279.40625 
157_D3_10057_D3_1, 786281.75    , 460649.5625  
