hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
17, 0.00000, 2292.73, -5.37531, 2320.63, -124.936, 2323.52, 113.719, 137.99, -5.47336, 140.418, -125.016, 140.181, 113.898
18, 0.00000, 2295.86, -5.34107, 2313.99, -125.048, 2312.85, 113.458, 130.123, -5.48201, 132.425, -125.224, 131.8, 113.781
19, 0.00000, 2297.68, -5.33632, 2309.65, -125.088, 2302.43, 113.198, 123.113, -5.48341, 125.426, -125.385, 124.469, 113.644
20, 0.00000, 2301.26, -5.26319, 2311.03, -125.045, 2303.04, 113.208, 122.268, -5.41982, 124.564, -125.364, 123.536, 113.686
21, 0.00000, 2309.99, -5.07033, 2317.06, -124.88, 2308.29, 113.326, 115.912, -5.23796, 118.091, -125.227, 117.036, 113.844
22, 0.00000, 2316.61, -4.91364, 2321.37, -124.784, 2315.8, 113.501, 115.565, -5.112, 117.622, -125.102, 116.625, 114.018
23, 0.00000, 2331.89, -4.53513, 2330.75, -124.595, 2335.25, 113.966, 110.681, -4.82397, 112.305, -124.805, 111.534, 114.463
24, 0.00000, 2329.36, -4.54349, 2334.88, -124.553, 2349.25, 114.316, 110.989, -4.83665, 112.406, -124.603, 112.098, 114.654
25, 0.00000, 2338.18, -4.32969, 2341.43, -124.404, 2359.47, 114.561, 108.548, -4.65474, 109.811, -124.418, 109.575, 114.893
26, 0.00000, 2337.55, -4.34412, 2341.75, -124.396, 2359.51, 114.56, 109.822, -4.66016, 111.118, -124.41, 110.892, 114.885
27, 0.00000, 2335.89, -4.37479, 2340.99, -124.428, 2360.42, 114.586, 111.185, -4.69346, 112.456, -124.414, 112.298, 114.885
28, 0.00000, 2335.49, -4.38242, 2340.82, -124.435, 2360.62, 114.592, 111.514, -4.70219, 112.779, -124.415, 112.639, 114.885
29, 0.00000, 2328.18, -4.55623, 2334.54, -124.594, 2352.85, 114.408, 116.628, -4.8584, 117.994, -124.577, 117.816, 114.708
30, 0.00000, 2326.4, -4.60861, 2331.72, -124.649, 2347.27, 114.274, 115.843, -4.90964, 117.268, -124.675, 116.975, 114.604
31, 0.00000, 2304.75, -5.14136, 2313.21, -125.077, 2319.12, 113.599, 130.808, -5.38118, 132.768, -125.21, 132.14, 113.969
32, 0.00000, 2309.95, -5.02402, 2323.51, -124.827, 2324.42, 113.724, 132.018, -5.20812, 134.223, -125.008, 133.537, 114.073
33, 0.00000, 2299.05, -5.30125, 2316.15, -124.979, 2308.95, 113.347, 143.417, -5.4178, 146.162, -125.245, 145.187, 113.731
34, 0.00000, 2303.75, -5.17742, 2319.7, -124.918, 2317.61, 113.556, 142.383, -5.3283, 144.904, -125.121, 144.109, 113.908
35, 0.00000, 2297.27, -5.27798, 2321.56, -124.927, 2327.11, 113.799, 143.664, -5.41303, 146.04, -124.989, 145.794, 113.992
36, 0.00000, 2293.5, -5.35207, 2321.16, -124.946, 2327.54, 113.813, 144.097, -5.46954, 146.5, -124.981, 146.386, 113.962
37, 0.00000, 2291.14, -5.39561, 2322.04, -124.925, 2328.5, 113.838, 143.211, -5.49302, 145.649, -124.947, 145.635, 113.952
38, 0.00000, 2292.7, -5.35847, 2323.62, -124.885, 2330.36, 113.882, 141.869, -5.45553, 144.279, -124.905, 144.277, 113.993
39, 0.00000, 2293.13, -5.35066, 2323.37, -124.892, 2330.2, 113.878, 142.29, -5.4521, 144.691, -124.912, 144.674, 113.997
40, 0.00000, 2292.74, -5.36276, 2322.32, -124.916, 2328.68, 113.842, 142.342, -5.46657, 144.747, -124.944, 144.692, 113.972
41, 0.00000, 2292.73, -5.37531, 2320.63, -124.936, 2323.52, 113.719, 137.99, -5.47336, 140.418, -125.016, 140.181, 113.898
42, 0.00000, 2295.86, -5.34107, 2313.99, -125.048, 2312.85, 113.458, 130.123, -5.48201, 132.425, -125.224, 131.8, 113.781
43, 0.00000, 2297.68, -5.33632, 2309.65, -125.088, 2302.43, 113.198, 123.113, -5.48341, 125.426, -125.385, 124.469, 113.644
44, 0.00000, 2301.26, -5.26319, 2311.03, -125.045, 2303.04, 113.208, 122.268, -5.41982, 124.564, -125.364, 123.536, 113.686
45, 0.00000, 2309.99, -5.07033, 2317.06, -124.88, 2308.29, 113.326, 115.912, -5.23796, 118.091, -125.227, 117.036, 113.844
46, 0.00000, 2316.61, -4.91364, 2321.37, -124.784, 2315.8, 113.501, 115.565, -5.112, 117.622, -125.102, 116.625, 114.018
47, 0.00000, 2331.89, -4.53513, 2330.75, -124.595, 2335.25, 113.966, 110.681, -4.82397, 112.305, -124.805, 111.534, 114.463
48, 0.00000, 2329.36, -4.54349, 2334.88, -124.553, 2349.25, 114.316, 110.989, -4.83665, 112.406, -124.603, 112.098, 114.654
49, 0.00000, 2338.18, -4.32969, 2341.43, -124.404, 2359.47, 114.561, 108.548, -4.65474, 109.811, -124.418, 109.575, 114.893
50, 0.00000, 2337.55, -4.34412, 2341.75, -124.396, 2359.51, 114.56, 109.822, -4.66016, 111.118, -124.41, 110.892, 114.885
51, 0.00000, 2335.89, -4.37479, 2340.99, -124.428, 2360.42, 114.586, 111.185, -4.69346, 112.456, -124.414, 112.298, 114.885
52, 0.00000, 2335.49, -4.38242, 2340.82, -124.435, 2360.62, 114.592, 111.514, -4.70219, 112.779, -124.415, 112.639, 114.885
53, 0.00000, 2328.18, -4.55623, 2334.54, -124.594, 2352.85, 114.408, 116.628, -4.8584, 117.994, -124.577, 117.816, 114.708
54, 0.00000, 2326.4, -4.60861, 2331.72, -124.649, 2347.27, 114.274, 115.843, -4.90964, 117.268, -124.675, 116.975, 114.604
55, 0.00000, 2304.75, -5.14136, 2313.21, -125.077, 2319.12, 113.599, 130.808, -5.38118, 132.768, -125.21, 132.14, 113.969
56, 0.00000, 2309.95, -5.02402, 2323.51, -124.827, 2324.42, 113.724, 132.018, -5.20812, 134.223, -125.008, 133.537, 114.073
57, 0.00000, 2299.05, -5.30125, 2316.15, -124.979, 2308.95, 113.347, 143.417, -5.4178, 146.162, -125.245, 145.187, 113.731
58, 0.00000, 2303.75, -5.17742, 2319.7, -124.918, 2317.61, 113.556, 142.383, -5.3283, 144.904, -125.121, 144.109, 113.908
59, 0.00000, 2297.27, -5.27798, 2321.56, -124.927, 2327.11, 113.799, 143.664, -5.41303, 146.04, -124.989, 145.794, 113.992
60, 0.00000, 2293.5, -5.35207, 2321.16, -124.946, 2327.54, 113.813, 144.097, -5.46954, 146.5, -124.981, 146.386, 113.962
61, 0.00000, 2291.14, -5.39561, 2322.04, -124.925, 2328.5, 113.838, 143.211, -5.49302, 145.649, -124.947, 145.635, 113.952
62, 0.00000, 2292.7, -5.35847, 2323.62, -124.885, 2330.36, 113.882, 141.869, -5.45553, 144.279, -124.905, 144.277, 113.993
63, 0.00000, 2293.13, -5.35066, 2323.37, -124.892, 2330.2, 113.878, 142.29, -5.4521, 144.691, -124.912, 144.674, 113.997
64, 0.00000, 2292.74, -5.36276, 2322.32, -124.916, 2328.68, 113.842, 142.342, -5.46657, 144.747, -124.944, 144.692, 113.972
65, 0.00000, 2292.73, -5.37531, 2320.63, -124.936, 2323.52, 113.719, 137.99, -5.47336, 140.418, -125.016, 140.181, 113.898
66, 0.00000, 2295.86, -5.34107, 2313.99, -125.048, 2312.85, 113.458, 130.123, -5.48201, 132.425, -125.224, 131.8, 113.781
67, 0.00000, 2297.68, -5.33632, 2309.65, -125.088, 2302.43, 113.198, 123.113, -5.48341, 125.426, -125.385, 124.469, 113.644
68, 0.00000, 2301.26, -5.26319, 2311.03, -125.045, 2303.04, 113.208, 122.268, -5.41982, 124.564, -125.364, 123.536, 113.686
69, 0.00000, 2309.99, -5.07033, 2317.06, -124.88, 2308.29, 113.326, 115.912, -5.23796, 118.091, -125.227, 117.036, 113.844
70, 0.00000, 2316.61, -4.91364, 2321.37, -124.784, 2315.8, 113.501, 115.565, -5.112, 117.622, -125.102, 116.625, 114.018
71, 0.00000, 2331.89, -4.53513, 2330.75, -124.595, 2335.25, 113.966, 110.681, -4.82397, 112.305, -124.805, 111.534, 114.463
72, 0.00000, 2329.36, -4.54349, 2334.88, -124.553, 2349.25, 114.316, 110.989, -4.83665, 112.406, -124.603, 112.098, 114.654
73, 0.00000, 2338.18, -4.32969, 2341.43, -124.404, 2359.47, 114.561, 108.548, -4.65474, 109.811, -124.418, 109.575, 114.893
74, 0.00000, 2337.55, -4.34412, 2341.75, -124.396, 2359.51, 114.56, 109.822, -4.66016, 111.118, -124.41, 110.892, 114.885
75, 0.00000, 2335.89, -4.37479, 2340.99, -124.428, 2360.42, 114.586, 111.185, -4.69346, 112.456, -124.414, 112.298, 114.885
76, 0.00000, 2335.49, -4.38242, 2340.82, -124.435, 2360.62, 114.592, 111.514, -4.70219, 112.779, -124.415, 112.639, 114.885
77, 0.00000, 2328.18, -4.55623, 2334.54, -124.594, 2352.85, 114.408, 116.628, -4.8584, 117.994, -124.577, 117.816, 114.708
78, 0.00000, 2326.4, -4.60861, 2331.72, -124.649, 2347.27, 114.274, 115.843, -4.90964, 117.268, -124.675, 116.975, 114.604
79, 0.00000, 2304.75, -5.14136, 2313.21, -125.077, 2319.12, 113.599, 130.808, -5.38118, 132.768, -125.21, 132.14, 113.969
80, 0.00000, 2309.95, -5.02402, 2323.51, -124.827, 2324.42, 113.724, 132.018, -5.20812, 134.223, -125.008, 133.537, 114.073
81, 0.00000, 2299.05, -5.30125, 2316.15, -124.979, 2308.95, 113.347, 143.417, -5.4178, 146.162, -125.245, 145.187, 113.731
82, 0.00000, 2303.75, -5.17742, 2319.7, -124.918, 2317.61, 113.556, 142.383, -5.3283, 144.904, -125.121, 144.109, 113.908
83, 0.00000, 2297.27, -5.27798, 2321.56, -124.927, 2327.11, 113.799, 143.664, -5.41303, 146.04, -124.989, 145.794, 113.992
84, 0.00000, 2293.5, -5.35207, 2321.16, -124.946, 2327.54, 113.813, 144.097, -5.46954, 146.5, -124.981, 146.386, 113.962
85, 0.00000, 2291.14, -5.39561, 2322.04, -124.925, 2328.5, 113.838, 143.211, -5.49302, 145.649, -124.947, 145.635, 113.952
86, 0.00000, 2292.7, -5.35847, 2323.62, -124.885, 2330.36, 113.882, 141.869, -5.45553, 144.279, -124.905, 144.277, 113.993
87, 0.00000, 2293.13, -5.35066, 2323.37, -124.892, 2330.2, 113.878, 142.29, -5.4521, 144.691, -124.912, 144.674, 113.997
88, 0.00000, 2292.74, -5.36276, 2322.32, -124.916, 2328.68, 113.842, 142.342, -5.46657, 144.747, -124.944, 144.692, 113.972
89, 0.00000, 2292.73, -5.37531, 2320.63, -124.936, 2323.52, 113.719, 137.99, -5.47336, 140.418, -125.016, 140.181, 113.898
90, 0.00000, 2295.86, -5.34107, 2313.99, -125.048, 2312.85, 113.458, 130.123, -5.48201, 132.425, -125.224, 131.8, 113.781
91, 0.00000, 2297.68, -5.33632, 2309.65, -125.088, 2302.43, 113.198, 123.113, -5.48341, 125.426, -125.385, 124.469, 113.644
92, 0.00000, 2301.26, -5.26319, 2311.03, -125.045, 2303.04, 113.208, 122.268, -5.41982, 124.564, -125.364, 123.536, 113.686
93, 0.00000, 2309.99, -5.07033, 2317.06, -124.88, 2308.29, 113.326, 115.912, -5.23796, 118.091, -125.227, 117.036, 113.844
94, 0.00000, 2316.61, -4.91364, 2321.37, -124.784, 2315.8, 113.501, 115.565, -5.112, 117.622, -125.102, 116.625, 114.018
95, 0.00000, 2331.89, -4.53513, 2330.75, -124.595, 2335.25, 113.966, 110.681, -4.82397, 112.305, -124.805, 111.534, 114.463
96, 0.00000, 2329.36, -4.54349, 2334.88, -124.553, 2349.25, 114.316, 110.989, -4.83665, 112.406, -124.603, 112.098, 114.654
97, 0.00000, 2338.18, -4.32969, 2341.43, -124.404, 2359.47, 114.561, 108.548, -4.65474, 109.811, -124.418, 109.575, 114.893
98, 0.00000, 2337.55, -4.34412, 2341.75, -124.396, 2359.51, 114.56, 109.822, -4.66016, 111.118, -124.41, 110.892, 114.885
99, 0.00000, 2335.89, -4.37479, 2340.99, -124.428, 2360.42, 114.586, 111.185, -4.69346, 112.456, -124.414, 112.298, 114.885
100, 0.00000, 2335.49, -4.38242, 2340.82, -124.435, 2360.62, 114.592, 111.514, -4.70219, 112.779, -124.415, 112.639, 114.885
101, 0.00000, 2328.18, -4.55623, 2334.54, -124.594, 2352.85, 114.408, 116.628, -4.8584, 117.994, -124.577, 117.816, 114.708
102, 0.00000, 2326.4, -4.60861, 2331.72, -124.649, 2347.27, 114.274, 115.843, -4.90964, 117.268, -124.675, 116.975, 114.604
103, 0.00000, 2304.75, -5.14136, 2313.21, -125.077, 2319.12, 113.599, 130.808, -5.38118, 132.768, -125.21, 132.14, 113.969
104, 0.00000, 2309.95, -5.02402, 2323.51, -124.827, 2324.42, 113.724, 132.018, -5.20812, 134.223, -125.008, 133.537, 114.073
105, 0.00000, 2299.05, -5.30125, 2316.15, -124.979, 2308.95, 113.347, 143.417, -5.4178, 146.162, -125.245, 145.187, 113.731
106, 0.00000, 2303.75, -5.17742, 2319.7, -124.918, 2317.61, 113.556, 142.383, -5.3283, 144.904, -125.121, 144.109, 113.908
107, 0.00000, 2297.27, -5.27798, 2321.56, -124.927, 2327.11, 113.799, 143.664, -5.41303, 146.04, -124.989, 145.794, 113.992
108, 0.00000, 2293.5, -5.35207, 2321.16, -124.946, 2327.54, 113.813, 144.097, -5.46954, 146.5, -124.981, 146.386, 113.962
109, 0.00000, 2291.14, -5.39561, 2322.04, -124.925, 2328.5, 113.838, 143.211, -5.49302, 145.649, -124.947, 145.635, 113.952
110, 0.00000, 2292.7, -5.35847, 2323.62, -124.885, 2330.36, 113.882, 141.869, -5.45553, 144.279, -124.905, 144.277, 113.993
111, 0.00000, 2293.13, -5.35066, 2323.37, -124.892, 2330.2, 113.878, 142.29, -5.4521, 144.691, -124.912, 144.674, 113.997
112, 0.00000, 2292.74, -5.36276, 2322.32, -124.916, 2328.68, 113.842, 142.342, -5.46657, 144.747, -124.944, 144.692, 113.972
113, 0.00000, 2292.73, -5.37531, 2320.63, -124.936, 2323.52, 113.719, 137.99, -5.47336, 140.418, -125.016, 140.181, 113.898
114, 0.00000, 2295.86, -5.34107, 2313.99, -125.048, 2312.85, 113.458, 130.123, -5.48201, 132.425, -125.224, 131.8, 113.781
115, 0.00000, 2297.68, -5.33632, 2309.65, -125.088, 2302.43, 113.198, 123.113, -5.48341, 125.426, -125.385, 124.469, 113.644
116, 0.00000, 2301.26, -5.26319, 2311.03, -125.045, 2303.04, 113.208, 122.268, -5.41982, 124.564, -125.364, 123.536, 113.686
117, 0.00000, 2309.99, -5.07033, 2317.06, -124.88, 2308.29, 113.326, 115.912, -5.23796, 118.091, -125.227, 117.036, 113.844
118, 0.00000, 2316.61, -4.91364, 2321.37, -124.784, 2315.8, 113.501, 115.565, -5.112, 117.622, -125.102, 116.625, 114.018
119, 0.00000, 2331.89, -4.53513, 2330.75, -124.595, 2335.25, 113.966, 110.681, -4.82397, 112.305, -124.805, 111.534, 114.463
120, 0.00000, 2329.36, -4.54349, 2334.88, -124.553, 2349.25, 114.316, 110.989, -4.83665, 112.406, -124.603, 112.098, 114.654
121, 0.00000, 2338.18, -4.32969, 2341.43, -124.404, 2359.47, 114.561, 108.548, -4.65474, 109.811, -124.418, 109.575, 114.893
122, 0.00000, 2337.55, -4.34412, 2341.75, -124.396, 2359.51, 114.56, 109.822, -4.66016, 111.118, -124.41, 110.892, 114.885
123, 0.00000, 2335.89, -4.37479, 2340.99, -124.428, 2360.42, 114.586, 111.185, -4.69346, 112.456, -124.414, 112.298, 114.885
124, 0.00000, 2335.49, -4.38242, 2340.82, -124.435, 2360.62, 114.592, 111.514, -4.70219, 112.779, -124.415, 112.639, 114.885
125, 0.00000, 2328.18, -4.55623, 2334.54, -124.594, 2352.85, 114.408, 116.628, -4.8584, 117.994, -124.577, 117.816, 114.708
126, 0.00000, 2326.4, -4.60861, 2331.72, -124.649, 2347.27, 114.274, 115.843, -4.90964, 117.268, -124.675, 116.975, 114.604
127, 0.00000, 2304.75, -5.14136, 2313.21, -125.077, 2319.12, 113.599, 130.808, -5.38118, 132.768, -125.21, 132.14, 113.969
128, 0.00000, 2309.95, -5.02402, 2323.51, -124.827, 2324.42, 113.724, 132.018, -5.20812, 134.223, -125.008, 133.537, 114.073
129, 0.00000, 2299.05, -5.30125, 2316.15, -124.979, 2308.95, 113.347, 143.417, -5.4178, 146.162, -125.245, 145.187, 113.731
130, 0.00000, 2303.75, -5.17742, 2319.7, -124.918, 2317.61, 113.556, 142.383, -5.3283, 144.904, -125.121, 144.109, 113.908
131, 0.00000, 2297.27, -5.27798, 2321.56, -124.927, 2327.11, 113.799, 143.664, -5.41303, 146.04, -124.989, 145.794, 113.992
132, 0.00000, 2293.5, -5.35207, 2321.16, -124.946, 2327.54, 113.813, 144.097, -5.46954, 146.5, -124.981, 146.386, 113.962
133, 0.00000, 2291.14, -5.39561, 2322.04, -124.925, 2328.5, 113.838, 143.211, -5.49302, 145.649, -124.947, 145.635, 113.952
134, 0.00000, 2292.7, -5.35847, 2323.62, -124.885, 2330.36, 113.882, 141.869, -5.45553, 144.279, -124.905, 144.277, 113.993
135, 0.00000, 2293.13, -5.35066, 2323.37, -124.892, 2330.2, 113.878, 142.29, -5.4521, 144.691, -124.912, 144.674, 113.997
136, 0.00000, 2292.74, -5.36276, 2322.32, -124.916, 2328.68, 113.842, 142.342, -5.46657, 144.747, -124.944, 144.692, 113.972
137, 0.00000, 2292.73, -5.37531, 2320.63, -124.936, 2323.52, 113.719, 137.99, -5.47336, 140.418, -125.016, 140.181, 113.898
138, 0.00000, 2295.86, -5.34107, 2313.99, -125.048, 2312.85, 113.458, 130.123, -5.48201, 132.425, -125.224, 131.8, 113.781
139, 0.00000, 2297.68, -5.33632, 2309.65, -125.088, 2302.43, 113.198, 123.113, -5.48341, 125.426, -125.385, 124.469, 113.644
140, 0.00000, 2301.26, -5.26319, 2311.03, -125.045, 2303.04, 113.208, 122.268, -5.41982, 124.564, -125.364, 123.536, 113.686
141, 0.00000, 2309.99, -5.07033, 2317.06, -124.88, 2308.29, 113.326, 115.912, -5.23796, 118.091, -125.227, 117.036, 113.844
142, 0.00000, 2316.61, -4.91364, 2321.37, -124.784, 2315.8, 113.501, 115.565, -5.112, 117.622, -125.102, 116.625, 114.018
143, 0.00000, 2331.89, -4.53513, 2330.75, -124.595, 2335.25, 113.966, 110.681, -4.82397, 112.305, -124.805, 111.534, 114.463
144, 0.00000, 2329.36, -4.54349, 2334.88, -124.553, 2349.25, 114.316, 110.989, -4.83665, 112.406, -124.603, 112.098, 114.654
145, 0.00000, 2338.18, -4.32969, 2341.43, -124.404, 2359.47, 114.561, 108.548, -4.65474, 109.811, -124.418, 109.575, 114.893
146, 0.00000, 2337.55, -4.34412, 2341.75, -124.396, 2359.51, 114.56, 109.822, -4.66016, 111.118, -124.41, 110.892, 114.885
147, 0.00000, 2335.89, -4.37479, 2340.99, -124.428, 2360.42, 114.586, 111.185, -4.69346, 112.456, -124.414, 112.298, 114.885
148, 0.00000, 2335.49, -4.38242, 2340.82, -124.435, 2360.62, 114.592, 111.514, -4.70219, 112.779, -124.415, 112.639, 114.885
149, 0.00000, 2328.18, -4.55623, 2334.54, -124.594, 2352.85, 114.408, 116.628, -4.8584, 117.994, -124.577, 117.816, 114.708
150, 0.00000, 2326.4, -4.60861, 2331.72, -124.649, 2347.27, 114.274, 115.843, -4.90964, 117.268, -124.675, 116.975, 114.604
151, 0.00000, 2304.75, -5.14136, 2313.21, -125.077, 2319.12, 113.599, 130.808, -5.38118, 132.768, -125.21, 132.14, 113.969
152, 0.00000, 2309.95, -5.02402, 2323.51, -124.827, 2324.42, 113.724, 132.018, -5.20812, 134.223, -125.008, 133.537, 114.073
153, 0.00000, 2299.05, -5.30125, 2316.15, -124.979, 2308.95, 113.347, 143.417, -5.4178, 146.162, -125.245, 145.187, 113.731
154, 0.00000, 2303.75, -5.17742, 2319.7, -124.918, 2317.61, 113.556, 142.383, -5.3283, 144.904, -125.121, 144.109, 113.908
155, 0.00000, 2297.27, -5.27798, 2321.56, -124.927, 2327.11, 113.799, 143.664, -5.41303, 146.04, -124.989, 145.794, 113.992
156, 0.00000, 2293.5, -5.35207, 2321.16, -124.946, 2327.54, 113.813, 144.097, -5.46954, 146.5, -124.981, 146.386, 113.962
157, 0.00000, 2291.14, -5.39561, 2322.04, -124.925, 2328.5, 113.838, 143.211, -5.49302, 145.649, -124.947, 145.635, 113.952
158, 0.00000, 2292.7, -5.35847, 2323.62, -124.885, 2330.36, 113.882, 141.869, -5.45553, 144.279, -124.905, 144.277, 113.993
159, 0.00000, 2293.13, -5.35066, 2323.37, -124.892, 2330.2, 113.878, 142.29, -5.4521, 144.691, -124.912, 144.674, 113.997
160, 0.00000, 2292.74, -5.36276, 2322.32, -124.916, 2328.68, 113.842, 142.342, -5.46657, 144.747, -124.944, 144.692, 113.972
161, 0.00000, 2292.73, -5.37531, 2320.63, -124.936, 2323.52, 113.719, 137.99, -5.47336, 140.418, -125.016, 140.181, 113.898
162, 0.00000, 2295.86, -5.34107, 2313.99, -125.048, 2312.85, 113.458, 130.123, -5.48201, 132.425, -125.224, 131.8, 113.781
163, 0.00000, 2297.68, -5.33632, 2309.65, -125.088, 2302.43, 113.198, 123.113, -5.48341, 125.426, -125.385, 124.469, 113.644
164, 0.00000, 2301.26, -5.26319, 2311.03, -125.045, 2303.04, 113.208, 122.268, -5.41982, 124.564, -125.364, 123.536, 113.686
165, 0.00000, 2309.99, -5.07033, 2317.06, -124.88, 2308.29, 113.326, 115.912, -5.23796, 118.091, -125.227, 117.036, 113.844
166, 0.00000, 2316.61, -4.91364, 2321.37, -124.784, 2315.8, 113.501, 115.565, -5.112, 117.622, -125.102, 116.625, 114.018
167, 0.00000, 2331.89, -4.53513, 2330.75, -124.595, 2335.25, 113.966, 110.681, -4.82397, 112.305, -124.805, 111.534, 114.463
168, 0.00000, 2329.36, -4.54349, 2334.88, -124.553, 2349.25, 114.316, 110.989, -4.83665, 112.406, -124.603, 112.098, 114.654
169, 0.00000, 2338.18, -4.32969, 2341.43, -124.404, 2359.47, 114.561, 108.548, -4.65474, 109.811, -124.418, 109.575, 114.893
170, 0.00000, 2337.55, -4.34412, 2341.75, -124.396, 2359.51, 114.56, 109.822, -4.66016, 111.118, -124.41, 110.892, 114.885
171, 0.00000, 2335.89, -4.37479, 2340.99, -124.428, 2360.42, 114.586, 111.185, -4.69346, 112.456, -124.414, 112.298, 114.885
172, 0.00000, 2335.49, -4.38242, 2340.82, -124.435, 2360.62, 114.592, 111.514, -4.70219, 112.779, -124.415, 112.639, 114.885
173, 0.00000, 2328.18, -4.55623, 2334.54, -124.594, 2352.85, 114.408, 116.628, -4.8584, 117.994, -124.577, 117.816, 114.708
174, 0.00000, 2326.4, -4.60861, 2331.72, -124.649, 2347.27, 114.274, 115.843, -4.90964, 117.268, -124.675, 116.975, 114.604
175, 0.00000, 2304.75, -5.14136, 2313.21, -125.077, 2319.12, 113.599, 130.808, -5.38118, 132.768, -125.21, 132.14, 113.969
176, 0.00000, 2309.95, -5.02402, 2323.51, -124.827, 2324.42, 113.724, 132.018, -5.20812, 134.223, -125.008, 133.537, 114.073
177, 0.00000, 2299.05, -5.30125, 2316.15, -124.979, 2308.95, 113.347, 143.417, -5.4178, 146.162, -125.245, 145.187, 113.731
178, 0.00000, 2303.75, -5.17742, 2319.7, -124.918, 2317.61, 113.556, 142.383, -5.3283, 144.904, -125.121, 144.109, 113.908
179, 0.00000, 2297.27, -5.27798, 2321.56, -124.927, 2327.11, 113.799, 143.664, -5.41303, 146.04, -124.989, 145.794, 113.992
180, 0.00000, 2293.5, -5.35207, 2321.16, -124.946, 2327.54, 113.813, 144.097, -5.46954, 146.5, -124.981, 146.386, 113.962
181, 0.00000, 2291.14, -5.39561, 2322.04, -124.925, 2328.5, 113.838, 143.211, -5.49302, 145.649, -124.947, 145.635, 113.952
182, 0.00000, 2292.7, -5.35847, 2323.62, -124.885, 2330.36, 113.882, 141.869, -5.45553, 144.279, -124.905, 144.277, 113.993
183, 0.00000, 2293.13, -5.35066, 2323.37, -124.892, 2330.2, 113.878, 142.29, -5.4521, 144.691, -124.912, 144.674, 113.997
184, 0.00000, 2292.74, -5.36276, 2322.32, -124.916, 2328.68, 113.842, 142.342, -5.46657, 144.747, -124.944, 144.692, 113.972
185, 0.00000, 2292.73, -5.37531, 2320.63, -124.936, 2323.52, 113.719, 137.99, -5.47336, 140.418, -125.016, 140.181, 113.898
186, 0.00000, 2295.86, -5.34107, 2313.99, -125.048, 2312.85, 113.458, 130.123, -5.48201, 132.425, -125.224, 131.8, 113.781
187, 0.00000, 2297.68, -5.33632, 2309.65, -125.088, 2302.43, 113.198, 123.113, -5.48341, 125.426, -125.385, 124.469, 113.644
188, 0.00000, 2301.26, -5.26319, 2311.03, -125.045, 2303.04, 113.208, 122.268, -5.41982, 124.564, -125.364, 123.536, 113.686
189, 0.00000, 2309.99, -5.07033, 2317.06, -124.88, 2308.29, 113.326, 115.912, -5.23796, 118.091, -125.227, 117.036, 113.844
190, 0.00000, 2316.61, -4.91364, 2321.37, -124.784, 2315.8, 113.501, 115.565, -5.112, 117.622, -125.102, 116.625, 114.018
