hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
1, 0.00000, 269.541, -3.46635, 0, 0, 47.9215, -3.46671, 47.9215, 176.533
2, 0.00000, 269.356, -3.51751, 0, 0, 50.4592, -3.51621, 50.4592, 176.484
3, 0.00000, 269.212, -3.54788, 0, 0, 51.2504, -3.54674, 51.2504, 176.453
4, 0.00000, 269.17, -3.55744, 0, 0, 51.5649, -3.55712, 51.5649, 176.443
5, 0.00000, 268.41, -3.71414, 0, 0, 54.9949, -3.7085, 54.9949, 176.292
6, 0.00000, 268.255, -3.73845, 0, 0, 54.6474, -3.73728, 54.6474, 176.263
7, 0.00000, 265.588, -4.31307, 0, 0, 70.7228, -4.31308, 70.7228, 175.687
8, 0.00000, 265.938, -4.26365, 0, 0, 71.7005, -4.26852, 71.7005, 175.731
9, 0.00000, 264.312, -4.63926, 0, 0, 84.4732, -4.63842, 84.4732, 175.362
10, 0.00000, 265.204, -4.42103, 0, 0, 75.8676, -4.42145, 75.8676, 175.579
11, 0.00000, 263.814, -4.79812, 0, 0, 94.6136, -4.79725, 94.6136, 175.203
12, 0.00000, 263.007, -5.00915, 0, 0, 104.46, -5.00938, 104.46, 174.991
13, 0.00000, 262.259, -5.21436, 0, 0, 114.956, -5.22072, 114.956, 174.779
14, 0.00000, 262.375, -5.19595, 0, 0, 115.11, -5.19546, 115.11, 174.805
15, 0.00000, 262.539, -5.15025, 0, 0, 112.713, -5.14891, 112.713, 174.851
16, 0.00000, 262.592, -5.12921, 0, 0, 111.082, -5.12857, 111.082, 174.871
17, 0.00000, 262.587, -5.12501, 0, 0, 110.358, -5.1248, 110.358, 174.875
18, 0.00000, 263.447, -4.87946, 0, 0, 97.0952, -4.87868, 97.0952, 175.121
19, 0.00000, 263.455, -4.87947, 0, 0, 97.1561, -4.87946, 97.1561, 175.121
20, 0.00000, 264.046, -4.73313, 0, 0, 91.042, -4.73347, 91.042, 175.267
21, 0.00000, 265.047, -4.51509, 0, 0, 84.6668, -4.51563, 84.6668, 175.484
22, 0.00000, 266.149, -4.24811, 0, 0, 74.2736, -4.24865, 74.2736, 175.751
23, 0.00000, 268.892, -3.57102, 0, 0, 47.1736, -3.57204, 47.1736, 176.428
24, 0.00000, 268.192, -3.78206, 0, 0, 59.3981, -3.78186, 59.3981, 176.218
25, 0.00000, 269.527, -3.4654, 0, 0, 47.924, -3.46598, 47.924, 176.534
26, 0.00000, 269.342, -3.51653, 0, 0, 50.4621, -3.51453, 50.4621, 176.485
27, 0.00000, 269.197, -3.54689, 0, 0, 51.2532, -3.54494, 51.2532, 176.455
28, 0.00000, 269.155, -3.55647, 0, 0, 51.5677, -3.55593, 51.5677, 176.444
29, 0.00000, 268.394, -3.71296, 0, 0, 54.9978, -3.70274, 54.9978, 176.297
30, 0.00000, 268.239, -3.73741, 0, 0, 54.6503, -3.73503, 54.6503, 176.265
31, 0.00000, 265.588, -4.31303, 0, 0, 70.7216, -4.31189, 70.7216, 175.688
32, 0.00000, 265.938, -4.26365, 0, 0, 71.7005, -4.26852, 71.7005, 175.731
33, 0.00000, 264.312, -4.63926, 0, 0, 84.4732, -4.63842, 84.4732, 175.362
34, 0.00000, 265.204, -4.42103, 0, 0, 75.8676, -4.42145, 75.8676, 175.579
35, 0.00000, 263.814, -4.79812, 0, 0, 94.6136, -4.79725, 94.6136, 175.203
36, 0.00000, 263.007, -5.00915, 0, 0, 104.46, -5.00938, 104.46, 174.991
37, 0.00000, 262.259, -5.21436, 0, 0, 114.956, -5.22072, 114.956, 174.779
38, 0.00000, 262.375, -5.19595, 0, 0, 115.11, -5.19546, 115.11, 174.805
39, 0.00000, 262.539, -5.15025, 0, 0, 112.713, -5.14891, 112.713, 174.851
40, 0.00000, 262.592, -5.12921, 0, 0, 111.082, -5.12857, 111.082, 174.871
41, 0.00000, 262.587, -5.12501, 0, 0, 110.358, -5.1248, 110.358, 174.875
42, 0.00000, 263.447, -4.87946, 0, 0, 97.0952, -4.87868, 97.0952, 175.121
43, 0.00000, 263.455, -4.87947, 0, 0, 97.1561, -4.87946, 97.1561, 175.121
44, 0.00000, 264.046, -4.73313, 0, 0, 91.042, -4.73347, 91.042, 175.267
45, 0.00000, 265.047, -4.51509, 0, 0, 84.6668, -4.51563, 84.6668, 175.484
46, 0.00000, 266.149, -4.24811, 0, 0, 74.2736, -4.24865, 74.2736, 175.751
47, 0.00000, 268.892, -3.57102, 0, 0, 47.1736, -3.57204, 47.1736, 176.428
48, 0.00000, 268.192, -3.78206, 0, 0, 59.3981, -3.78186, 59.3981, 176.218
49, 0.00000, 269.527, -3.4654, 0, 0, 47.924, -3.46598, 47.924, 176.534
50, 0.00000, 269.342, -3.51653, 0, 0, 50.4621, -3.51453, 50.4621, 176.485
51, 0.00000, 269.197, -3.54689, 0, 0, 51.2532, -3.54494, 51.2532, 176.455
52, 0.00000, 269.155, -3.55647, 0, 0, 51.5677, -3.55593, 51.5677, 176.444
53, 0.00000, 268.394, -3.71296, 0, 0, 54.9978, -3.70274, 54.9978, 176.297
54, 0.00000, 268.239, -3.73741, 0, 0, 54.6503, -3.73503, 54.6503, 176.265
55, 0.00000, 265.588, -4.31303, 0, 0, 70.7216, -4.31189, 70.7216, 175.688
56, 0.00000, 265.938, -4.26365, 0, 0, 71.7005, -4.26852, 71.7005, 175.731
57, 0.00000, 264.312, -4.63926, 0, 0, 84.4732, -4.63842, 84.4732, 175.362
58, 0.00000, 265.204, -4.42103, 0, 0, 75.8676, -4.42145, 75.8676, 175.579
59, 0.00000, 263.814, -4.79812, 0, 0, 94.6136, -4.79725, 94.6136, 175.203
60, 0.00000, 263.007, -5.00915, 0, 0, 104.46, -5.00938, 104.46, 174.991
61, 0.00000, 262.259, -5.21436, 0, 0, 114.956, -5.22072, 114.956, 174.779
62, 0.00000, 262.375, -5.19595, 0, 0, 115.11, -5.19546, 115.11, 174.805
63, 0.00000, 262.539, -5.15025, 0, 0, 112.713, -5.14891, 112.713, 174.851
64, 0.00000, 262.592, -5.12921, 0, 0, 111.082, -5.12857, 111.082, 174.871
65, 0.00000, 262.587, -5.12501, 0, 0, 110.358, -5.1248, 110.358, 174.875
66, 0.00000, 263.447, -4.87946, 0, 0, 97.0952, -4.87868, 97.0952, 175.121
67, 0.00000, 263.455, -4.87947, 0, 0, 97.1561, -4.87946, 97.1561, 175.121
68, 0.00000, 264.046, -4.73313, 0, 0, 91.042, -4.73347, 91.042, 175.267
69, 0.00000, 265.047, -4.51509, 0, 0, 84.6668, -4.51563, 84.6668, 175.484
70, 0.00000, 266.149, -4.24811, 0, 0, 74.2736, -4.24865, 74.2736, 175.751
71, 0.00000, 268.892, -3.57102, 0, 0, 47.1736, -3.57204, 47.1736, 176.428
72, 0.00000, 268.192, -3.78206, 0, 0, 59.3981, -3.78186, 59.3981, 176.218
73, 0.00000, 269.527, -3.4654, 0, 0, 47.924, -3.46598, 47.924, 176.534
74, 0.00000, 269.342, -3.51653, 0, 0, 50.4621, -3.51453, 50.4621, 176.485
75, 0.00000, 269.197, -3.54689, 0, 0, 51.2532, -3.54494, 51.2532, 176.455
76, 0.00000, 269.155, -3.55647, 0, 0, 51.5677, -3.55593, 51.5677, 176.444
77, 0.00000, 268.394, -3.71296, 0, 0, 54.9978, -3.70274, 54.9978, 176.297
78, 0.00000, 268.239, -3.73741, 0, 0, 54.6503, -3.73503, 54.6503, 176.265
79, 0.00000, 265.588, -4.31303, 0, 0, 70.7216, -4.31189, 70.7216, 175.688
80, 0.00000, 265.938, -4.26365, 0, 0, 71.7005, -4.26852, 71.7005, 175.731
81, 0.00000, 264.312, -4.63926, 0, 0, 84.4732, -4.63842, 84.4732, 175.362
82, 0.00000, 265.204, -4.42103, 0, 0, 75.8676, -4.42145, 75.8676, 175.579
83, 0.00000, 263.814, -4.79812, 0, 0, 94.6136, -4.79725, 94.6136, 175.203
